Id,Store,DayOfWeek,Date,Open,Promo,StateHoliday,SchoolHoliday,StoreType,Assortment,CompetitionDistance,Promo2,date
31652,1089,3,2015-08-12,1,0,0,0,d,a,5220.0,0,2009-05-01
32508,1089,2,2015-08-11,1,0,0,1,d,a,5220.0,0,2009-05-01
33364,1089,1,2015-08-10,1,0,0,1,d,a,5220.0,0,2009-05-01
34220,1089,7,2015-08-09,0,0,0,0,d,a,5220.0,0,2009-05-01
35076,1089,6,2015-08-08,1,0,0,0,d,a,5220.0,0,2009-05-01
35932,1089,5,2015-08-07,1,1,0,1,d,a,5220.0,0,2009-05-01
36788,1089,4,2015-08-06,1,1,0,1,d,a,5220.0,0,2009-05-01
37644,1089,3,2015-08-05,1,1,0,1,d,a,5220.0,0,2009-05-01
38500,1089,2,2015-08-04,1,1,0,1,d,a,5220.0,0,2009-05-01
39356,1089,1,2015-08-03,1,1,0,1,d,a,5220.0,0,2009-05-01
40212,1089,7,2015-08-02,0,0,0,0,d,a,5220.0,0,2009-05-01
41068,1089,6,2015-08-01,1,0,0,0,d,a,5220.0,0,2009-05-01
837,1091,4,2015-09-17,1,1,0,0,a,c,9990.0,0,2009-05-01
1693,1091,3,2015-09-16,1,1,0,0,a,c,9990.0,0,2009-05-01
2549,1091,2,2015-09-15,1,1,0,0,a,c,9990.0,0,2009-05-01
3405,1091,1,2015-09-14,1,1,0,0,a,c,9990.0,0,2009-05-01
4261,1091,7,2015-09-13,0,0,0,0,a,c,9990.0,0,2009-05-01
5117,1091,6,2015-09-12,1,0,0,0,a,c,9990.0,0,2009-05-01
5973,1091,5,2015-09-11,1,0,0,0,a,c,9990.0,0,2009-05-01
6829,1091,4,2015-09-10,1,0,0,0,a,c,9990.0,0,2009-05-01
7685,1091,3,2015-09-09,1,0,0,0,a,c,9990.0,0,2009-05-01
8541,1091,2,2015-09-08,1,0,0,0,a,c,9990.0,0,2009-05-01
9397,1091,1,2015-09-07,1,0,0,0,a,c,9990.0,0,2009-05-01
10253,1091,7,2015-09-06,0,0,0,0,a,c,9990.0,0,2009-05-01
11109,1091,6,2015-09-05,1,0,0,0,a,c,9990.0,0,2009-05-01
11965,1091,5,2015-09-04,1,1,0,0,a,c,9990.0,0,2009-05-01
12821,1091,4,2015-09-03,1,1,0,0,a,c,9990.0,0,2009-05-01
13677,1091,3,2015-09-02,1,1,0,0,a,c,9990.0,0,2009-05-01
14533,1091,2,2015-09-01,1,1,0,0,a,c,9990.0,0,2009-05-01
15389,1091,1,2015-08-31,1,1,0,0,a,c,9990.0,0,2009-05-01
16245,1091,7,2015-08-30,0,0,0,0,a,c,9990.0,0,2009-05-01
17101,1091,6,2015-08-29,1,0,0,0,a,c,9990.0,0,2009-05-01
17957,1091,5,2015-08-28,1,0,0,1,a,c,9990.0,0,2009-05-01
18813,1091,4,2015-08-27,1,0,0,1,a,c,9990.0,0,2009-05-01
19669,1091,3,2015-08-26,1,0,0,1,a,c,9990.0,0,2009-05-01
20525,1091,2,2015-08-25,1,0,0,1,a,c,9990.0,0,2009-05-01
21381,1091,1,2015-08-24,1,0,0,1,a,c,9990.0,0,2009-05-01
22237,1091,7,2015-08-23,0,0,0,0,a,c,9990.0,0,2009-05-01
23093,1091,6,2015-08-22,1,0,0,0,a,c,9990.0,0,2009-05-01
23949,1091,5,2015-08-21,1,1,0,1,a,c,9990.0,0,2009-05-01
24805,1091,4,2015-08-20,1,1,0,1,a,c,9990.0,0,2009-05-01
25661,1091,3,2015-08-19,1,1,0,1,a,c,9990.0,0,2009-05-01
26517,1091,2,2015-08-18,1,1,0,1,a,c,9990.0,0,2009-05-01
27373,1091,1,2015-08-17,1,1,0,1,a,c,9990.0,0,2009-05-01
28229,1091,7,2015-08-16,0,0,0,0,a,c,9990.0,0,2009-05-01
29085,1091,6,2015-08-15,1,0,0,0,a,c,9990.0,0,2009-05-01
29941,1091,5,2015-08-14,1,0,0,1,a,c,9990.0,0,2009-05-01
30797,1091,4,2015-08-13,1,0,0,1,a,c,9990.0,0,2009-05-01
31653,1091,3,2015-08-12,1,0,0,1,a,c,9990.0,0,2009-05-01
32509,1091,2,2015-08-11,1,0,0,1,a,c,9990.0,0,2009-05-01
33365,1091,1,2015-08-10,1,0,0,1,a,c,9990.0,0,2009-05-01
34221,1091,7,2015-08-09,0,0,0,0,a,c,9990.0,0,2009-05-01
35077,1091,6,2015-08-08,1,0,0,0,a,c,9990.0,0,2009-05-01
35933,1091,5,2015-08-07,1,1,0,1,a,c,9990.0,0,2009-05-01
36789,1091,4,2015-08-06,1,1,0,1,a,c,9990.0,0,2009-05-01
37645,1091,3,2015-08-05,1,1,0,1,a,c,9990.0,0,2009-05-01
38501,1091,2,2015-08-04,1,1,0,1,a,c,9990.0,0,2009-05-01
39357,1091,1,2015-08-03,1,1,0,1,a,c,9990.0,0,2009-05-01
40213,1091,7,2015-08-02,0,0,0,0,a,c,9990.0,0,2009-05-01
41069,1091,6,2015-08-01,1,0,0,0,a,c,9990.0,0,2009-05-01
838,1092,4,2015-09-17,1,1,0,0,a,a,300.0,1,2000-07-01
1694,1092,3,2015-09-16,1,1,0,0,a,a,300.0,1,2000-07-01
2550,1092,2,2015-09-15,1,1,0,0,a,a,300.0,1,2000-07-01
3406,1092,1,2015-09-14,1,1,0,1,a,a,300.0,1,2000-07-01
4262,1092,7,2015-09-13,0,0,0,0,a,a,300.0,1,2000-07-01
5118,1092,6,2015-09-12,1,0,0,0,a,a,300.0,1,2000-07-01
5974,1092,5,2015-09-11,1,0,0,1,a,a,300.0,1,2000-07-01
6830,1092,4,2015-09-10,1,0,0,1,a,a,300.0,1,2000-07-01
7686,1092,3,2015-09-09,1,0,0,1,a,a,300.0,1,2000-07-01
8542,1092,2,2015-09-08,1,0,0,1,a,a,300.0,1,2000-07-01
9398,1092,1,2015-09-07,1,0,0,1,a,a,300.0,1,2000-07-01
10254,1092,7,2015-09-06,0,0,0,0,a,a,300.0,1,2000-07-01
11110,1092,6,2015-09-05,1,0,0,0,a,a,300.0,1,2000-07-01
11966,1092,5,2015-09-04,1,1,0,1,a,a,300.0,1,2000-07-01
12822,1092,4,2015-09-03,1,1,0,1,a,a,300.0,1,2000-07-01
13678,1092,3,2015-09-02,1,1,0,1,a,a,300.0,1,2000-07-01
14534,1092,2,2015-09-01,1,1,0,1,a,a,300.0,1,2000-07-01
15390,1092,1,2015-08-31,1,1,0,1,a,a,300.0,1,2000-07-01
16246,1092,7,2015-08-30,0,0,0,0,a,a,300.0,1,2000-07-01
17102,1092,6,2015-08-29,1,0,0,0,a,a,300.0,1,2000-07-01
17958,1092,5,2015-08-28,1,0,0,1,a,a,300.0,1,2000-07-01
18814,1092,4,2015-08-27,1,0,0,1,a,a,300.0,1,2000-07-01
19670,1092,3,2015-08-26,1,0,0,1,a,a,300.0,1,2000-07-01
20526,1092,2,2015-08-25,1,0,0,1,a,a,300.0,1,2000-07-01
21382,1092,1,2015-08-24,1,0,0,1,a,a,300.0,1,2000-07-01
22238,1092,7,2015-08-23,0,0,0,0,a,a,300.0,1,2000-07-01
23094,1092,6,2015-08-22,1,0,0,0,a,a,300.0,1,2000-07-01
23950,1092,5,2015-08-21,1,1,0,1,a,a,300.0,1,2000-07-01
24806,1092,4,2015-08-20,1,1,0,1,a,a,300.0,1,2000-07-01
25662,1092,3,2015-08-19,1,1,0,1,a,a,300.0,1,2000-07-01
26518,1092,2,2015-08-18,1,1,0,1,a,a,300.0,1,2000-07-01
27374,1092,1,2015-08-17,1,1,0,1,a,a,300.0,1,2000-07-01
28230,1092,7,2015-08-16,0,0,0,0,a,a,300.0,1,2000-07-01
29086,1092,6,2015-08-15,0,0,a,0,a,a,300.0,1,2000-07-01
29942,1092,5,2015-08-14,1,0,0,1,a,a,300.0,1,2000-07-01
30798,1092,4,2015-08-13,1,0,0,1,a,a,300.0,1,2000-07-01
31654,1092,3,2015-08-12,1,0,0,1,a,a,300.0,1,2000-07-01
32510,1092,2,2015-08-11,1,0,0,1,a,a,300.0,1,2000-07-01
33366,1092,1,2015-08-10,1,0,0,1,a,a,300.0,1,2000-07-01
34222,1092,7,2015-08-09,0,0,0,0,a,a,300.0,1,2000-07-01
35078,1092,6,2015-08-08,1,0,0,0,a,a,300.0,1,2000-07-01
35934,1092,5,2015-08-07,1,1,0,1,a,a,300.0,1,2000-07-01
36790,1092,4,2015-08-06,1,1,0,1,a,a,300.0,1,2000-07-01
37646,1092,3,2015-08-05,1,1,0,1,a,a,300.0,1,2000-07-01
38502,1092,2,2015-08-04,1,1,0,1,a,a,300.0,1,2000-07-01
39358,1092,1,2015-08-03,1,1,0,1,a,a,300.0,1,2000-07-01
40214,1092,7,2015-08-02,0,0,0,0,a,a,300.0,1,2000-07-01
41070,1092,6,2015-08-01,1,0,0,0,a,a,300.0,1,2000-07-01
839,1094,4,2015-09-17,1,1,0,0,d,a,2380.0,1,2013-03-01
1695,1094,3,2015-09-16,1,1,0,0,d,a,2380.0,1,2013-03-01
2551,1094,2,2015-09-15,1,1,0,0,d,a,2380.0,1,2013-03-01
3407,1094,1,2015-09-14,1,1,0,1,d,a,2380.0,1,2013-03-01
4263,1094,7,2015-09-13,0,0,0,0,d,a,2380.0,1,2013-03-01
5119,1094,6,2015-09-12,1,0,0,0,d,a,2380.0,1,2013-03-01
5975,1094,5,2015-09-11,1,0,0,1,d,a,2380.0,1,2013-03-01
6831,1094,4,2015-09-10,1,0,0,1,d,a,2380.0,1,2013-03-01
7687,1094,3,2015-09-09,1,0,0,1,d,a,2380.0,1,2013-03-01
8543,1094,2,2015-09-08,1,0,0,1,d,a,2380.0,1,2013-03-01
9399,1094,1,2015-09-07,1,0,0,1,d,a,2380.0,1,2013-03-01
10255,1094,7,2015-09-06,0,0,0,0,d,a,2380.0,1,2013-03-01
11111,1094,6,2015-09-05,1,0,0,0,d,a,2380.0,1,2013-03-01
11967,1094,5,2015-09-04,1,1,0,1,d,a,2380.0,1,2013-03-01
12823,1094,4,2015-09-03,1,1,0,1,d,a,2380.0,1,2013-03-01
13679,1094,3,2015-09-02,1,1,0,1,d,a,2380.0,1,2013-03-01
14535,1094,2,2015-09-01,1,1,0,1,d,a,2380.0,1,2013-03-01
15391,1094,1,2015-08-31,1,1,0,1,d,a,2380.0,1,2013-03-01
16247,1094,7,2015-08-30,0,0,0,0,d,a,2380.0,1,2013-03-01
17103,1094,6,2015-08-29,1,0,0,0,d,a,2380.0,1,2013-03-01
17959,1094,5,2015-08-28,1,0,0,1,d,a,2380.0,1,2013-03-01
18815,1094,4,2015-08-27,1,0,0,1,d,a,2380.0,1,2013-03-01
19671,1094,3,2015-08-26,1,0,0,1,d,a,2380.0,1,2013-03-01
20527,1094,2,2015-08-25,1,0,0,1,d,a,2380.0,1,2013-03-01
21383,1094,1,2015-08-24,1,0,0,1,d,a,2380.0,1,2013-03-01
22239,1094,7,2015-08-23,0,0,0,0,d,a,2380.0,1,2013-03-01
23095,1094,6,2015-08-22,1,0,0,0,d,a,2380.0,1,2013-03-01
23951,1094,5,2015-08-21,1,1,0,1,d,a,2380.0,1,2013-03-01
24807,1094,4,2015-08-20,1,1,0,1,d,a,2380.0,1,2013-03-01
25663,1094,3,2015-08-19,1,1,0,1,d,a,2380.0,1,2013-03-01
26519,1094,2,2015-08-18,1,1,0,1,d,a,2380.0,1,2013-03-01
27375,1094,1,2015-08-17,1,1,0,1,d,a,2380.0,1,2013-03-01
28231,1094,7,2015-08-16,0,0,0,0,d,a,2380.0,1,2013-03-01
29087,1094,6,2015-08-15,0,0,a,0,d,a,2380.0,1,2013-03-01
29943,1094,5,2015-08-14,1,0,0,1,d,a,2380.0,1,2013-03-01
30799,1094,4,2015-08-13,1,0,0,1,d,a,2380.0,1,2013-03-01
31655,1094,3,2015-08-12,1,0,0,1,d,a,2380.0,1,2013-03-01
32511,1094,2,2015-08-11,1,0,0,1,d,a,2380.0,1,2013-03-01
33367,1094,1,2015-08-10,1,0,0,1,d,a,2380.0,1,2013-03-01
34223,1094,7,2015-08-09,0,0,0,0,d,a,2380.0,1,2013-03-01
35079,1094,6,2015-08-08,1,0,0,0,d,a,2380.0,1,2013-03-01
35935,1094,5,2015-08-07,1,1,0,1,d,a,2380.0,1,2013-03-01
36791,1094,4,2015-08-06,1,1,0,1,d,a,2380.0,1,2013-03-01
37647,1094,3,2015-08-05,1,1,0,1,d,a,2380.0,1,2013-03-01
38503,1094,2,2015-08-04,1,1,0,1,d,a,2380.0,1,2013-03-01
39359,1094,1,2015-08-03,1,1,0,1,d,a,2380.0,1,2013-03-01
40215,1094,7,2015-08-02,0,0,0,0,d,a,2380.0,1,2013-03-01
41071,1094,6,2015-08-01,1,0,0,0,d,a,2380.0,1,2013-03-01
840,1096,4,2015-09-17,1,1,0,0,a,c,1130.0,1,2007-06-01
1696,1096,3,2015-09-16,1,1,0,0,a,c,1130.0,1,2007-06-01
2552,1096,2,2015-09-15,1,1,0,0,a,c,1130.0,1,2007-06-01
3408,1096,1,2015-09-14,1,1,0,0,a,c,1130.0,1,2007-06-01
4264,1096,7,2015-09-13,0,0,0,0,a,c,1130.0,1,2007-06-01
5120,1096,6,2015-09-12,1,0,0,0,a,c,1130.0,1,2007-06-01
5976,1096,5,2015-09-11,1,0,0,0,a,c,1130.0,1,2007-06-01
6832,1096,4,2015-09-10,1,0,0,0,a,c,1130.0,1,2007-06-01
7688,1096,3,2015-09-09,1,0,0,0,a,c,1130.0,1,2007-06-01
8544,1096,2,2015-09-08,1,0,0,0,a,c,1130.0,1,2007-06-01
9400,1096,1,2015-09-07,1,0,0,0,a,c,1130.0,1,2007-06-01
10256,1096,7,2015-09-06,0,0,0,0,a,c,1130.0,1,2007-06-01
11112,1096,6,2015-09-05,1,0,0,0,a,c,1130.0,1,2007-06-01
11968,1096,5,2015-09-04,1,1,0,0,a,c,1130.0,1,2007-06-01
12824,1096,4,2015-09-03,1,1,0,0,a,c,1130.0,1,2007-06-01
13680,1096,3,2015-09-02,1,1,0,0,a,c,1130.0,1,2007-06-01
14536,1096,2,2015-09-01,1,1,0,0,a,c,1130.0,1,2007-06-01
15392,1096,1,2015-08-31,1,1,0,0,a,c,1130.0,1,2007-06-01
16248,1096,7,2015-08-30,0,0,0,0,a,c,1130.0,1,2007-06-01
17104,1096,6,2015-08-29,1,0,0,0,a,c,1130.0,1,2007-06-01
17960,1096,5,2015-08-28,1,0,0,0,a,c,1130.0,1,2007-06-01
18816,1096,4,2015-08-27,1,0,0,0,a,c,1130.0,1,2007-06-01
19672,1096,3,2015-08-26,1,0,0,0,a,c,1130.0,1,2007-06-01
20528,1096,2,2015-08-25,1,0,0,0,a,c,1130.0,1,2007-06-01
21384,1096,1,2015-08-24,1,0,0,0,a,c,1130.0,1,2007-06-01
22240,1096,7,2015-08-23,0,0,0,0,a,c,1130.0,1,2007-06-01
23096,1096,6,2015-08-22,1,0,0,0,a,c,1130.0,1,2007-06-01
23952,1096,5,2015-08-21,1,1,0,0,a,c,1130.0,1,2007-06-01
24808,1096,4,2015-08-20,1,1,0,0,a,c,1130.0,1,2007-06-01
25664,1096,3,2015-08-19,1,1,0,0,a,c,1130.0,1,2007-06-01
26520,1096,2,2015-08-18,1,1,0,0,a,c,1130.0,1,2007-06-01
27376,1096,1,2015-08-17,1,1,0,0,a,c,1130.0,1,2007-06-01
28232,1096,7,2015-08-16,0,0,0,0,a,c,1130.0,1,2007-06-01
29088,1096,6,2015-08-15,1,0,0,0,a,c,1130.0,1,2007-06-01
29944,1096,5,2015-08-14,1,0,0,0,a,c,1130.0,1,2007-06-01
30800,1096,4,2015-08-13,1,0,0,0,a,c,1130.0,1,2007-06-01
31656,1096,3,2015-08-12,1,0,0,0,a,c,1130.0,1,2007-06-01
32512,1096,2,2015-08-11,1,0,0,1,a,c,1130.0,1,2007-06-01
33368,1096,1,2015-08-10,1,0,0,1,a,c,1130.0,1,2007-06-01
34224,1096,7,2015-08-09,0,0,0,0,a,c,1130.0,1,2007-06-01
35080,1096,6,2015-08-08,1,0,0,0,a,c,1130.0,1,2007-06-01
35936,1096,5,2015-08-07,1,1,0,1,a,c,1130.0,1,2007-06-01
36792,1096,4,2015-08-06,1,1,0,1,a,c,1130.0,1,2007-06-01
37648,1096,3,2015-08-05,1,1,0,1,a,c,1130.0,1,2007-06-01
38504,1096,2,2015-08-04,1,1,0,1,a,c,1130.0,1,2007-06-01
39360,1096,1,2015-08-03,1,1,0,1,a,c,1130.0,1,2007-06-01
40216,1096,7,2015-08-02,0,0,0,0,a,c,1130.0,1,2007-06-01
41072,1096,6,2015-08-01,1,0,0,0,a,c,1130.0,1,2007-06-01
841,1097,4,2015-09-17,0,1,0,0,b,b,720.0,0,2002-03-01
1697,1097,3,2015-09-16,0,1,0,0,b,b,720.0,0,2002-03-01
2553,1097,2,2015-09-15,0,1,0,0,b,b,720.0,0,2002-03-01
3409,1097,1,2015-09-14,0,1,0,0,b,b,720.0,0,2002-03-01
4265,1097,7,2015-09-13,1,0,0,0,b,b,720.0,0,2002-03-01
5121,1097,6,2015-09-12,1,0,0,0,b,b,720.0,0,2002-03-01
5977,1097,5,2015-09-11,1,0,0,0,b,b,720.0,0,2002-03-01
6833,1097,4,2015-09-10,1,0,0,0,b,b,720.0,0,2002-03-01
7689,1097,3,2015-09-09,1,0,0,0,b,b,720.0,0,2002-03-01
8545,1097,2,2015-09-08,1,0,0,0,b,b,720.0,0,2002-03-01
9401,1097,1,2015-09-07,1,0,0,0,b,b,720.0,0,2002-03-01
10257,1097,7,2015-09-06,1,0,0,0,b,b,720.0,0,2002-03-01
11113,1097,6,2015-09-05,1,0,0,0,b,b,720.0,0,2002-03-01
11969,1097,5,2015-09-04,1,1,0,1,b,b,720.0,0,2002-03-01
12825,1097,4,2015-09-03,1,1,0,1,b,b,720.0,0,2002-03-01
13681,1097,3,2015-09-02,1,1,0,1,b,b,720.0,0,2002-03-01
14537,1097,2,2015-09-01,1,1,0,1,b,b,720.0,0,2002-03-01
15393,1097,1,2015-08-31,1,1,0,1,b,b,720.0,0,2002-03-01
16249,1097,7,2015-08-30,1,0,0,0,b,b,720.0,0,2002-03-01
17105,1097,6,2015-08-29,1,0,0,0,b,b,720.0,0,2002-03-01
17961,1097,5,2015-08-28,1,0,0,1,b,b,720.0,0,2002-03-01
18817,1097,4,2015-08-27,1,0,0,1,b,b,720.0,0,2002-03-01
19673,1097,3,2015-08-26,1,0,0,1,b,b,720.0,0,2002-03-01
20529,1097,2,2015-08-25,1,0,0,1,b,b,720.0,0,2002-03-01
21385,1097,1,2015-08-24,1,0,0,1,b,b,720.0,0,2002-03-01
22241,1097,7,2015-08-23,1,0,0,0,b,b,720.0,0,2002-03-01
23097,1097,6,2015-08-22,1,0,0,0,b,b,720.0,0,2002-03-01
23953,1097,5,2015-08-21,1,1,0,1,b,b,720.0,0,2002-03-01
24809,1097,4,2015-08-20,1,1,0,1,b,b,720.0,0,2002-03-01
25665,1097,3,2015-08-19,1,1,0,1,b,b,720.0,0,2002-03-01
26521,1097,2,2015-08-18,1,1,0,1,b,b,720.0,0,2002-03-01
27377,1097,1,2015-08-17,1,1,0,1,b,b,720.0,0,2002-03-01
28233,1097,7,2015-08-16,1,0,0,0,b,b,720.0,0,2002-03-01
29089,1097,6,2015-08-15,1,0,0,0,b,b,720.0,0,2002-03-01
29945,1097,5,2015-08-14,1,0,0,1,b,b,720.0,0,2002-03-01
30801,1097,4,2015-08-13,1,0,0,1,b,b,720.0,0,2002-03-01
31657,1097,3,2015-08-12,1,0,0,1,b,b,720.0,0,2002-03-01
32513,1097,2,2015-08-11,1,0,0,1,b,b,720.0,0,2002-03-01
33369,1097,1,2015-08-10,1,0,0,1,b,b,720.0,0,2002-03-01
34225,1097,7,2015-08-09,1,0,0,0,b,b,720.0,0,2002-03-01
35081,1097,6,2015-08-08,1,0,0,0,b,b,720.0,0,2002-03-01
35937,1097,5,2015-08-07,1,1,0,1,b,b,720.0,0,2002-03-01
36793,1097,4,2015-08-06,1,1,0,1,b,b,720.0,0,2002-03-01
37649,1097,3,2015-08-05,1,1,0,1,b,b,720.0,0,2002-03-01
38505,1097,2,2015-08-04,1,1,0,1,b,b,720.0,0,2002-03-01
39361,1097,1,2015-08-03,1,1,0,1,b,b,720.0,0,2002-03-01
40217,1097,7,2015-08-02,1,0,0,0,b,b,720.0,0,2002-03-01
41073,1097,6,2015-08-01,1,0,0,0,b,b,720.0,0,2002-03-01
842,1099,4,2015-09-17,1,1,0,0,a,c,200.0,1,2013-04-01
1698,1099,3,2015-09-16,1,1,0,0,a,c,200.0,1,2013-04-01
2554,1099,2,2015-09-15,1,1,0,0,a,c,200.0,1,2013-04-01
3410,1099,1,2015-09-14,1,1,0,0,a,c,200.0,1,2013-04-01
4266,1099,7,2015-09-13,1,0,0,0,a,c,200.0,1,2013-04-01
5122,1099,6,2015-09-12,1,0,0,0,a,c,200.0,1,2013-04-01
5978,1099,5,2015-09-11,1,0,0,0,a,c,200.0,1,2013-04-01
6834,1099,4,2015-09-10,1,0,0,0,a,c,200.0,1,2013-04-01
7690,1099,3,2015-09-09,1,0,0,0,a,c,200.0,1,2013-04-01
8546,1099,2,2015-09-08,1,0,0,0,a,c,200.0,1,2013-04-01
9402,1099,1,2015-09-07,1,0,0,0,a,c,200.0,1,2013-04-01
10258,1099,7,2015-09-06,1,0,0,0,a,c,200.0,1,2013-04-01
11114,1099,6,2015-09-05,1,0,0,0,a,c,200.0,1,2013-04-01
11970,1099,5,2015-09-04,1,1,0,0,a,c,200.0,1,2013-04-01
12826,1099,4,2015-09-03,1,1,0,0,a,c,200.0,1,2013-04-01
13682,1099,3,2015-09-02,1,1,0,0,a,c,200.0,1,2013-04-01
14538,1099,2,2015-09-01,1,1,0,0,a,c,200.0,1,2013-04-01
15394,1099,1,2015-08-31,1,1,0,0,a,c,200.0,1,2013-04-01
16250,1099,7,2015-08-30,1,0,0,0,a,c,200.0,1,2013-04-01
17106,1099,6,2015-08-29,1,0,0,0,a,c,200.0,1,2013-04-01
17962,1099,5,2015-08-28,1,0,0,1,a,c,200.0,1,2013-04-01
18818,1099,4,2015-08-27,1,0,0,1,a,c,200.0,1,2013-04-01
19674,1099,3,2015-08-26,1,0,0,1,a,c,200.0,1,2013-04-01
20530,1099,2,2015-08-25,1,0,0,1,a,c,200.0,1,2013-04-01
21386,1099,1,2015-08-24,1,0,0,1,a,c,200.0,1,2013-04-01
22242,1099,7,2015-08-23,1,0,0,0,a,c,200.0,1,2013-04-01
23098,1099,6,2015-08-22,1,0,0,0,a,c,200.0,1,2013-04-01
23954,1099,5,2015-08-21,1,1,0,1,a,c,200.0,1,2013-04-01
24810,1099,4,2015-08-20,1,1,0,1,a,c,200.0,1,2013-04-01
25666,1099,3,2015-08-19,1,1,0,1,a,c,200.0,1,2013-04-01
26522,1099,2,2015-08-18,1,1,0,1,a,c,200.0,1,2013-04-01
27378,1099,1,2015-08-17,1,1,0,1,a,c,200.0,1,2013-04-01
28234,1099,7,2015-08-16,1,0,0,0,a,c,200.0,1,2013-04-01
29090,1099,6,2015-08-15,1,0,0,0,a,c,200.0,1,2013-04-01
29946,1099,5,2015-08-14,1,0,0,1,a,c,200.0,1,2013-04-01
30802,1099,4,2015-08-13,1,0,0,1,a,c,200.0,1,2013-04-01
31658,1099,3,2015-08-12,1,0,0,1,a,c,200.0,1,2013-04-01
32514,1099,2,2015-08-11,1,0,0,1,a,c,200.0,1,2013-04-01
33370,1099,1,2015-08-10,1,0,0,1,a,c,200.0,1,2013-04-01
34226,1099,7,2015-08-09,1,0,0,0,a,c,200.0,1,2013-04-01
35082,1099,6,2015-08-08,1,0,0,0,a,c,200.0,1,2013-04-01
35938,1099,5,2015-08-07,1,1,0,1,a,c,200.0,1,2013-04-01
36794,1099,4,2015-08-06,1,1,0,1,a,c,200.0,1,2013-04-01
37650,1099,3,2015-08-05,1,1,0,1,a,c,200.0,1,2013-04-01
38506,1099,2,2015-08-04,1,1,0,1,a,c,200.0,1,2013-04-01
39362,1099,1,2015-08-03,1,1,0,1,a,c,200.0,1,2013-04-01
40218,1099,7,2015-08-02,1,0,0,0,a,c,200.0,1,2013-04-01
41074,1099,6,2015-08-01,1,0,0,0,a,c,200.0,1,2013-04-01
843,1100,4,2015-09-17,1,1,0,0,a,a,540.0,1,2013-04-01
1699,1100,3,2015-09-16,1,1,0,0,a,a,540.0,1,2013-04-01
2555,1100,2,2015-09-15,1,1,0,0,a,a,540.0,1,2013-04-01
3411,1100,1,2015-09-14,1,1,0,0,a,a,540.0,1,2013-04-01
4267,1100,7,2015-09-13,0,0,0,0,a,a,540.0,1,2013-04-01
5123,1100,6,2015-09-12,1,0,0,0,a,a,540.0,1,2013-04-01
5979,1100,5,2015-09-11,1,0,0,0,a,a,540.0,1,2013-04-01
6835,1100,4,2015-09-10,1,0,0,0,a,a,540.0,1,2013-04-01
7691,1100,3,2015-09-09,1,0,0,0,a,a,540.0,1,2013-04-01
8547,1100,2,2015-09-08,1,0,0,0,a,a,540.0,1,2013-04-01
9403,1100,1,2015-09-07,1,0,0,0,a,a,540.0,1,2013-04-01
10259,1100,7,2015-09-06,0,0,0,0,a,a,540.0,1,2013-04-01
11115,1100,6,2015-09-05,1,0,0,0,a,a,540.0,1,2013-04-01
11971,1100,5,2015-09-04,1,1,0,0,a,a,540.0,1,2013-04-01
12827,1100,4,2015-09-03,1,1,0,0,a,a,540.0,1,2013-04-01
13683,1100,3,2015-09-02,1,1,0,0,a,a,540.0,1,2013-04-01
14539,1100,2,2015-09-01,1,1,0,0,a,a,540.0,1,2013-04-01
15395,1100,1,2015-08-31,1,1,0,0,a,a,540.0,1,2013-04-01
16251,1100,7,2015-08-30,0,0,0,0,a,a,540.0,1,2013-04-01
17107,1100,6,2015-08-29,1,0,0,0,a,a,540.0,1,2013-04-01
17963,1100,5,2015-08-28,1,0,0,0,a,a,540.0,1,2013-04-01
18819,1100,4,2015-08-27,1,0,0,0,a,a,540.0,1,2013-04-01
19675,1100,3,2015-08-26,1,0,0,0,a,a,540.0,1,2013-04-01
20531,1100,2,2015-08-25,1,0,0,0,a,a,540.0,1,2013-04-01
21387,1100,1,2015-08-24,1,0,0,0,a,a,540.0,1,2013-04-01
22243,1100,7,2015-08-23,0,0,0,0,a,a,540.0,1,2013-04-01
23099,1100,6,2015-08-22,1,0,0,0,a,a,540.0,1,2013-04-01
23955,1100,5,2015-08-21,1,1,0,0,a,a,540.0,1,2013-04-01
24811,1100,4,2015-08-20,1,1,0,0,a,a,540.0,1,2013-04-01
25667,1100,3,2015-08-19,1,1,0,0,a,a,540.0,1,2013-04-01
26523,1100,2,2015-08-18,1,1,0,0,a,a,540.0,1,2013-04-01
27379,1100,1,2015-08-17,1,1,0,0,a,a,540.0,1,2013-04-01
28235,1100,7,2015-08-16,0,0,0,0,a,a,540.0,1,2013-04-01
29091,1100,6,2015-08-15,1,0,0,0,a,a,540.0,1,2013-04-01
29947,1100,5,2015-08-14,1,0,0,0,a,a,540.0,1,2013-04-01
30803,1100,4,2015-08-13,1,0,0,0,a,a,540.0,1,2013-04-01
31659,1100,3,2015-08-12,1,0,0,0,a,a,540.0,1,2013-04-01
32515,1100,2,2015-08-11,1,0,0,1,a,a,540.0,1,2013-04-01
33371,1100,1,2015-08-10,1,0,0,1,a,a,540.0,1,2013-04-01
34227,1100,7,2015-08-09,0,0,0,0,a,a,540.0,1,2013-04-01
35083,1100,6,2015-08-08,1,0,0,0,a,a,540.0,1,2013-04-01
35939,1100,5,2015-08-07,1,1,0,1,a,a,540.0,1,2013-04-01
36795,1100,4,2015-08-06,1,1,0,1,a,a,540.0,1,2013-04-01
37651,1100,3,2015-08-05,1,1,0,1,a,a,540.0,1,2013-04-01
